time_x,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),is_day (),direct_radiation (W/m²),daily_weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),sunrise (iso8601),sunset (iso8601),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°)
2024-01-19 03:00:00,25.6,99,25.3,31.8,0.2,0.2,51,1007.7,1007.0,91,4.7,238,29.7,0.119,0,0.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 04:00:00,25.3,97,24.9,30.4,0.7,0.7,53,1007.9,1007.2,82,10.8,266,29.7,0.12,0,0.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 05:00:00,25.1,97,24.6,30.4,0.3,0.3,51,1007.9,1007.2,91,8.1,225,29.7,0.12,0,0.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 06:00:00,25.3,97,24.7,30.8,0.2,0.2,51,1008.6,1007.9,95,6.6,257,29.7,0.12,1,0.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 07:00:00,25.4,97,24.9,30.8,0.2,0.2,51,1009.2,1008.5,94,9.1,236,29.7,0.12,1,0.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 08:00:00,25.1,96,24.4,30.3,1.6,1.6,61,1010.5,1009.8,97,7.5,215,29.7,0.12,1,0.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 09:00:00,26.0,91,24.4,30.4,0.3,0.3,51,1010.7,1010.0,50,12.7,255,29.7,0.12,1,0.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 10:00:00,26.5,86,23.9,30.3,0.0,0.0,3,1010.5,1009.8,85,15.5,269,29.7,0.121,1,29.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 11:00:00,28.2,76,23.5,31.2,0.0,0.0,3,1010.0,1009.3,100,19.2,275,29.6,0.121,1,97.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 12:00:00,29.0,74,23.8,32.3,0.0,0.0,2,1009.4,1008.7,62,18.6,285,29.6,0.121,1,208.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 13:00:00,29.5,73,24.0,32.7,0.1,0.1,51,1008.5,1007.8,40,21.4,295,29.6,0.122,1,256.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 14:00:00,28.9,76,24.1,32.2,0.6,0.6,53,1007.9,1007.2,86,23.4,284,29.6,0.122,1,401.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 15:00:00,28.1,80,24.4,30.7,1.3,1.3,61,1007.6,1006.9,80,25.8,293,29.6,0.122,1,89.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 16:00:00,27.8,81,24.2,30.8,1.0,1.0,55,1007.8,1007.1,89,22.3,279,29.6,0.122,1,151.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 17:00:00,26.8,88,24.6,30.0,0.7,0.7,53,1008.0,1007.3,44,22.6,287,29.6,0.122,1,12.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 18:00:00,26.7,86,24.1,29.8,0.2,0.2,51,1008.9,1008.2,34,21.3,286,29.6,0.123,1,23.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 19:00:00,26.9,86,24.4,30.8,0.0,0.0,1,1009.7,1009.0,36,16.8,280,29.6,0.123,0,0.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 20:00:00,26.7,82,23.4,29.2,0.0,0.0,1,1010.0,1009.3,46,22.0,280,29.6,0.123,0,0.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 21:00:00,26.8,83,23.7,30.2,0.0,0.0,1,1010.5,1009.8,33,17.1,277,29.6,0.124,0,0.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 22:00:00,26.5,86,23.9,30.6,0.0,0.0,1,1010.5,1009.8,40,12.7,262,29.6,0.124,0,0.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-19 23:00:00,26.2,86,23.7,30.4,0.0,0.0,1,1009.9,1009.2,34,12.1,260,29.6,0.124,0,0.0,61,29.5,25.1,26.6,2024-01-19T05:44,2024-01-19T18:10,25.8,273
2024-01-20 00:00:00,26.1,84,23.2,29.9,0.0,0.0,1,1009.2,1008.5,33,12.4,262,29.6,0.124,0,0.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 01:00:00,25.8,83,22.7,29.6,0.0,0.0,1,1008.5,1007.8,43,10.4,256,29.6,0.125,0,0.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 02:00:00,25.7,82,22.4,29.1,0.0,0.0,1,1008.1,1007.4,43,11.8,258,29.6,0.125,0,0.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 03:00:00,25.6,81,22.1,28.8,0.0,0.0,2,1007.9,1007.2,53,11.8,250,29.5,0.125,0,0.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 04:00:00,25.0,82,21.8,28.3,0.0,0.0,1,1007.7,1007.0,46,10.2,238,29.5,0.126,0,0.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 05:00:00,24.7,83,21.7,28.3,0.0,0.0,3,1008.4,1007.7,88,7.7,242,29.5,0.126,0,0.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 06:00:00,24.6,84,21.7,28.3,0.0,0.0,1,1009.2,1008.5,44,6.8,238,29.5,0.126,1,0.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 07:00:00,25.8,82,22.4,29.7,0.0,0.0,1,1010.2,1009.5,41,8.0,243,29.5,0.126,1,25.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 08:00:00,27.5,74,22.5,31.4,0.0,0.0,1,1010.4,1009.7,37,8.2,255,29.5,0.127,1,145.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 09:00:00,29.0,69,22.7,33.5,0.0,0.0,1,1010.7,1010.0,40,5.4,266,29.5,0.127,1,324.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 10:00:00,30.1,65,22.8,35.7,0.0,0.0,1,1010.5,1009.8,43,4.0,280,29.5,0.127,1,490.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 11:00:00,31.0,63,23.2,37.5,0.0,0.0,1,1009.9,1009.2,46,4.3,336,29.5,0.127,1,590.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 12:00:00,31.4,63,23.5,37.3,0.0,0.0,1,1009.0,1008.3,34,9.4,313,29.5,0.128,1,548.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 13:00:00,31.8,64,24.1,38.3,0.0,0.0,2,1008.6,1007.9,58,12.9,306,29.5,0.128,1,771.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 14:00:00,31.4,65,24.1,36.7,0.1,0.1,51,1007.6,1006.9,52,14.3,298,29.5,0.128,1,541.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 15:00:00,31.2,67,24.5,37.1,0.1,0.1,51,1007.2,1006.5,14,5.1,315,29.5,0.128,1,382.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 16:00:00,29.5,75,24.6,35.4,3.2,3.2,63,1007.4,1006.7,40,3.9,202,29.5,0.128,1,342.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 17:00:00,28.1,79,24.2,32.6,1.5,1.5,61,1008.2,1007.5,100,12.2,146,29.5,0.128,1,202.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 18:00:00,26.6,86,24.1,32.2,0.3,0.3,51,1008.5,1007.8,9,3.9,112,29.5,0.129,1,35.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 19:00:00,26.2,91,24.5,31.8,0.0,0.0,0,1009.6,1008.9,4,5.2,102,29.5,0.129,0,0.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 20:00:00,27.5,88,25.3,34.0,0.0,0.0,1,1009.7,1009.0,24,3.1,111,29.5,0.129,0,0.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 21:00:00,27.2,89,25.1,33.3,0.0,0.0,1,1010.5,1009.8,30,4.6,129,29.5,0.129,0,0.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 22:00:00,26.5,88,24.4,31.9,0.0,0.0,1,1010.6,1009.9,30,6.4,153,29.5,0.129,0,0.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-20 23:00:00,25.8,88,23.8,31.2,0.0,0.0,1,1010.4,1009.7,28,3.7,191,29.5,0.129,0,0.0,63,31.8,24.6,27.7,2024-01-20T05:44,2024-01-20T18:10,14.3,254
2024-01-21 00:00:00,25.4,90,23.7,30.3,0.0,0.0,1,1009.9,1009.2,30,6.7,216,29.5,0.13,0,0.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 01:00:00,24.9,93,23.8,30.3,0.0,0.0,1,1009.4,1008.7,23,3.6,233,29.5,0.13,0,0.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 02:00:00,24.9,95,24.0,30.3,0.0,0.0,1,1009.1,1008.4,28,4.4,261,29.5,0.13,0,0.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 03:00:00,24.6,97,24.0,30.0,0.0,0.0,1,1008.7,1008.0,29,4.3,246,29.5,0.13,0,0.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 04:00:00,24.7,95,23.9,29.8,0.0,0.0,1,1008.9,1008.2,38,6.0,253,29.5,0.13,0,0.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 05:00:00,24.6,92,23.2,29.2,0.0,0.0,2,1009.3,1008.6,61,6.5,236,29.5,0.13,0,0.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 06:00:00,24.4,90,22.7,28.8,0.0,0.0,3,1010.1,1009.4,82,5.7,235,29.5,0.13,1,0.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 07:00:00,25.4,86,22.9,29.7,0.0,0.0,1,1011.2,1010.5,32,7.9,223,29.5,0.131,1,30.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 08:00:00,28.3,74,23.3,32.0,0.0,0.0,1,1011.2,1010.5,29,12.8,259,29.5,0.131,1,168.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 09:00:00,29.6,69,23.2,33.0,0.0,0.0,1,1011.3,1010.6,30,14.8,269,29.5,0.131,1,350.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 10:00:00,30.7,65,23.2,34.1,0.0,0.0,1,1010.8,1010.1,29,19.2,283,29.5,0.131,1,439.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 11:00:00,31.1,66,24.1,35.8,0.0,0.0,1,1010.1,1009.4,34,21.2,291,29.5,0.131,1,688.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 12:00:00,31.4,67,24.6,36.6,0.0,0.0,1,1009.4,1008.7,38,21.5,293,29.5,0.131,1,780.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 13:00:00,30.9,70,24.7,35.8,0.0,0.0,2,1008.8,1008.1,51,21.9,300,29.5,0.131,1,733.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 14:00:00,29.6,75,24.8,34.1,0.1,0.1,51,1008.4,1007.7,47,21.4,297,29.5,0.131,1,509.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 15:00:00,29.9,76,25.1,34.3,0.3,0.3,51,1007.6,1006.9,20,16.5,302,29.5,0.131,1,310.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 16:00:00,29.0,77,24.5,32.5,2.3,2.3,61,1008.0,1007.3,50,20.0,293,29.5,0.132,1,352.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 17:00:00,28.2,80,24.5,33.2,5.0,5.0,63,1008.4,1007.7,100,9.4,270,29.5,0.132,1,103.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 18:00:00,26.8,91,25.2,33.2,1.7,1.7,61,1009.4,1008.7,46,2.7,203,29.5,0.132,1,15.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 19:00:00,26.3,92,25.0,32.5,0.1,0.1,51,1009.9,1009.2,43,3.9,158,29.5,0.132,0,0.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 20:00:00,25.2,98,24.8,30.7,2.1,2.1,61,1010.6,1009.9,100,8.0,243,29.5,0.132,0,0.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 21:00:00,24.8,95,23.9,30.3,0.6,0.6,53,1010.5,1009.8,54,3.8,49,29.5,0.132,0,0.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 22:00:00,25.1,95,24.3,31.0,0.0,0.0,1,1010.4,1009.7,45,2.5,90,29.5,0.133,0,0.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-21 23:00:00,25.2,96,24.6,31.2,0.0,0.0,2,1010.4,1009.7,61,2.9,150,29.5,0.133,0,0.0,63,31.4,24.4,27.1,2024-01-21T05:45,2024-01-21T18:10,21.9,276
2024-01-22 00:00:00,25.3,96,24.7,31.2,0.0,0.0,2,1010.0,1009.3,75,4.6,162,29.5,0.133,0,0.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 01:00:00,25.1,96,24.5,31.1,0.0,0.0,2,1009.3,1008.6,75,3.3,193,29.5,0.133,0,0.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 02:00:00,25.0,97,24.4,30.6,0.0,0.0,2,1009.0,1008.3,74,4.7,212,29.5,0.133,0,0.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 03:00:00,24.8,96,24.2,30.0,0.0,0.0,2,1008.8,1008.1,73,7.2,233,29.5,0.134,0,0.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 04:00:00,24.7,96,24.0,29.7,0.0,0.0,1,1009.0,1008.3,34,7.7,233,29.5,0.134,0,0.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 05:00:00,24.6,96,23.9,29.8,0.0,0.0,1,1009.4,1008.7,40,6.1,230,29.5,0.134,0,0.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 06:00:00,24.5,96,23.8,29.7,0.0,0.0,2,1010.1,1009.4,66,5.5,212,29.5,0.134,1,0.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 07:00:00,25.9,91,24.3,31.3,0.0,0.0,1,1010.8,1010.1,31,5.6,230,29.5,0.134,1,50.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 08:00:00,28.2,80,24.5,32.9,0.0,0.0,1,1011.8,1011.1,32,11.7,261,29.5,0.134,1,89.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 09:00:00,29.3,74,24.2,33.4,0.0,0.0,1,1011.7,1011.0,32,14.4,269,29.5,0.134,1,195.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 10:00:00,30.4,68,23.9,34.2,0.0,0.0,1,1011.2,1010.5,32,16.6,275,29.5,0.135,1,293.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 11:00:00,31.3,65,23.9,36.0,0.0,0.0,1,1010.9,1010.2,43,16.9,282,29.5,0.135,1,462.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 12:00:00,31.3,64,23.7,35.5,0.0,0.0,2,1010.2,1009.5,66,18.6,288,29.5,0.135,1,481.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 13:00:00,30.1,68,23.6,33.5,0.0,0.0,3,1009.9,1009.2,91,17.0,283,29.5,0.135,1,157.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 14:00:00,27.5,84,24.6,33.1,6.4,6.4,63,1009.8,1009.1,100,5.8,353,29.5,0.135,1,31.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 15:00:00,27.3,87,24.8,32.4,1.3,1.3,61,1009.7,1009.0,100,9.8,246,29.5,0.135,1,82.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 16:00:00,26.2,95,25.3,32.6,0.8,0.8,53,1009.6,1008.9,100,3.4,252,29.5,0.135,1,7.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 17:00:00,26.7,89,24.7,32.9,0.4,0.4,51,1009.2,1008.5,32,2.2,189,29.5,0.136,1,6.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 18:00:00,26.4,92,24.9,32.6,0.1,0.1,51,1009.6,1008.9,37,3.0,166,29.5,0.136,1,8.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 19:00:00,25.7,96,25.1,32.0,0.0,0.0,1,1010.4,1009.7,33,2.8,130,29.5,0.136,0,0.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 20:00:00,26.9,89,24.9,33.0,0.0,0.0,1,1010.5,1009.8,33,3.7,191,29.5,0.136,0,0.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 21:00:00,26.4,93,25.2,32.5,0.0,0.0,2,1010.8,1010.1,51,5.2,168,29.5,0.136,0,0.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 22:00:00,25.8,96,25.1,32.1,0.0,0.0,2,1011.3,1010.6,51,3.1,159,29.5,0.136,0,0.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-22 23:00:00,25.6,96,24.9,31.4,0.0,0.0,1,1011.1,1010.4,48,5.9,191,29.5,0.136,0,0.0,63,31.3,24.5,26.9,2024-01-22T05:45,2024-01-22T18:10,18.6,251
2024-01-23 00:00:00,25.3,95,24.4,30.8,0.0,0.0,1,1010.7,1010.0,41,5.7,215,29.5,0.136,0,0.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 01:00:00,25.1,94,24.1,30.4,0.0,0.0,1,1010.4,1009.7,39,5.8,240,29.5,0.137,0,0.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 02:00:00,25.2,94,24.1,30.3,0.0,0.0,1,1009.8,1009.1,40,6.7,234,29.5,0.137,0,0.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 03:00:00,24.9,94,23.8,29.7,0.0,0.0,1,1009.8,1009.1,36,8.4,223,29.5,0.137,0,0.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 04:00:00,24.4,94,23.4,29.4,0.0,0.0,1,1010.1,1009.4,33,4.9,216,29.5,0.137,0,0.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 05:00:00,24.2,93,23.0,29.0,0.0,0.0,1,1010.6,1009.9,31,4.3,222,29.5,0.137,0,0.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 06:00:00,24.4,92,23.0,29.4,0.0,0.0,1,1011.5,1010.8,30,3.7,209,29.5,0.137,1,0.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 07:00:00,26.5,84,23.6,32.0,0.0,0.0,1,1012.2,1011.5,38,2.5,188,29.4,0.137,1,57.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 08:00:00,28.2,78,24.0,33.6,0.0,0.0,2,1012.8,1012.1,56,4.7,212,29.4,0.137,1,103.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 09:00:00,29.0,72,23.5,33.9,0.0,0.0,1,1012.4,1011.7,42,6.1,242,29.4,0.138,1,155.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 10:00:00,30.1,69,23.7,35.5,0.1,0.1,51,1012.7,1012.0,56,7.1,139,29.4,0.138,1,382.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 11:00:00,29.7,72,24.0,34.5,0.1,0.1,51,1012.1,1011.4,73,8.7,97,29.4,0.138,1,204.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 12:00:00,30.0,71,24.3,36.1,0.3,0.3,51,1011.0,1010.3,59,9.8,84,29.4,0.138,1,447.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 13:00:00,30.2,72,24.5,37.0,0.3,0.3,51,1010.2,1009.5,44,8.6,75,29.4,0.138,1,578.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 14:00:00,29.6,74,24.6,36.2,0.3,0.3,51,1009.6,1008.9,62,8.8,55,29.4,0.138,1,541.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 15:00:00,28.5,80,24.7,34.7,0.3,0.3,51,1009.6,1008.9,63,5.5,212,29.4,0.138,1,415.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 16:00:00,28.4,78,24.1,33.0,0.1,0.1,51,1009.2,1008.5,69,10.4,182,29.4,0.138,1,171.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 17:00:00,27.7,80,23.9,32.6,0.1,0.1,51,1009.2,1008.5,30,7.6,180,29.4,0.138,1,75.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 18:00:00,27.1,83,24.0,32.6,0.1,0.1,51,1009.8,1009.1,36,3.8,163,29.4,0.139,1,12.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 19:00:00,26.5,89,24.5,32.7,0.0,0.0,1,1010.5,1009.8,31,1.5,194,29.4,0.139,0,0.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 20:00:00,29.0,75,24.2,35.2,0.0,0.0,1,1010.5,1009.8,29,0.4,180,29.4,0.139,0,0.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 21:00:00,27.8,86,25.3,34.1,0.0,0.0,1,1010.6,1009.9,33,4.1,195,29.4,0.139,0,0.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 22:00:00,27.1,90,25.4,33.6,0.0,0.0,1,1011.0,1010.3,28,3.3,167,29.4,0.139,0,0.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-23 23:00:00,26.6,93,25.4,32.8,0.0,0.0,0,1010.9,1010.2,18,5.4,180,29.4,0.139,0,0.0,51,30.2,24.2,27.3,2024-01-23T05:45,2024-01-23T18:10,10.4,180
2024-01-24 00:00:00,26.0,95,25.1,32.4,0.0,0.0,1,1010.5,1009.8,23,2.6,164,29.4,0.139,0,0.0,61,31.4,24.8,27.4,2024-01-24T05:46,2024-01-24T18:11,26.7,281
2024-01-24 01:00:00,25.5,97,25.0,31.6,0.0,0.0,1,1010.2,1009.5,22,4.1,128,29.5,0.139,0,0.0,61,31.4,24.8,27.4,2024-01-24T05:46,2024-01-24T18:11,26.7,281
2024-01-24 02:00:00,25.9,95,25.0,32.2,0.0,0.0,1,1009.8,1009.1,42,3.1,144,29.5,0.139,0,0.0,61,31.4,24.8,27.4,2024-01-24T05:46,2024-01-24T18:11,26.7,281
2024-01-24 03:00:00,25.2,97,24.7,31.1,0.0,0.0,2,1009.6,1008.9,50,4.3,204,29.5,0.139,0,0.0,61,31.4,24.8,27.4,2024-01-24T05:46,2024-01-24T18:11,26.7,281
2024-01-24 04:00:00,25.2,94,24.3,30.5,0.0,0.0,1,1009.7,1009.0,26,6.4,218,29.5,0.139,0,0.0,61,31.4,24.8,27.4,2024-01-24T05:46,2024-01-24T18:11,26.7,281
2024-01-24 05:00:00,24.9,94,23.9,30.2,0.0,0.0,2,1010.1,1009.4,54,5.4,217,29.5,0.139,0,0.0,61,31.4,24.8,27.4,2024-01-24T05:46,2024-01-24T18:11,26.7,281
